player_color,move
white,8-4/24-18
black,6-4/8-4
white,24-23/23-18
black,6-1/13-10
white,6-4/8-4
black,6-4/6-1
white,13-9/9-8
black,6-4/10-9
white,13-7/7-4
black,9-4/13-10
white,8-4/13-10
black,8-4/13-10
white,8-4/13-8
black,10-5/5-2
white,8-4/10-9
black,8-5/5-4
white,9-4/18-17
black,2-1/10-8
white,25-20/6-4
black,8-6/6-4/24-22/22-20
white,6-4/18-17
black,13-12/13-10
white,25-19/17-13
black,25-24/10-6
white,25-22/20-14
black,6-3/24-20
white,25-22/6-4
black,25-22/22-20
white,6-4/13-10
black,24-18/18-15
white,
black,15-14/20-18
white,25-20/14-13
black,14-11/11-6
white,13-11/11-8
black,6-3/18-12
white,25-23/8-4
black,20-19/19-13
white,23-17/17-14
black,12-9/9-4
white,14-11/11-7
black,3-1/13-7
white,7-2/20-18
black,25-20/20-16
white,18-17/17-12
black,16-12/20-15
white,2-1/12-10
black,25-20/20-15/15-10/10-5
white,25-20/20-19
black,25-20/12-8
white,19-16/16-10
black,8-4/20-18
white,10-6/6-5
black,18-14/14-11
white,5-2/2-0
black,11-5/5-1
white,4-2/2-1
black,1-0/1-0/4-1/4-1
white,4-1/1-0
black,4-2/2-0/4-2/2-0
white,4-3/3-0
black,1-0/1-0/4-1/4-1
white,1-0/1-0
black,1-0/1-0
white,4-1/1-0
black,4-3/3-0
white,4-0/4-0
black,1-0/1-0
white,4-1/1-0
black,4-3/3-0
white,4-2/2-1
black,1-0/4-0
white,4-1/4-0
black,4-1/1-0
