player_color,move
white,6-3/8-4
black,8-2/13-8
white,6-3/8-3
black,6-4/6-4/8-6/6-4
white,6-4/8-3
black,13-8/24-18
white,6-3/24-23
black,25-24/13-10
white,6-2/23-22
black,10-9/9-4
white,13-9/13-9/24-20/20-16
black,6-2/8-4/8-4/8-4
white,9-6/9-8
black,6-1/13-10
white,6-4/8-2
black,6-3/10-7/7-4/13-10
white,25-19/19-15
black,25-24/18-14
white,13-12/12-8
black,14-10/24-20/24-20/20-16
white,25-23/8-3
black,25-24/10-4
white,23-22/22-20
black,25-20/16-13
white,20-17/17-16
black,13-8/8-4
white,16-14/14-12/12-10/10-8
black,20-18/18-17
white,25-24/13-12/24-23/23-22
black,25-19/17-13
white,25-24/13-7
black,13-10/19-18
white,25-22/24-20
black,10-4/18-13
white,16-15/15-14/14-13/13-12
black,25-19/19-13/13-7/7-1
white,25-22/20-16
black,24-18/18-16
white,16-10/10-7
black,24-19/19-14/14-9/9-4
white,7-4/22-16
black,16-14/14-11
white,16-12/12-7
black,11-10/20-18
white,25-20/2-1
black,18-15/15-13
white,20-17/17-15
black,25-19/19-17
white,2-1/15-12
black,25-19/17-15
white,3-1/3-2
black,15-13/19-14
white,25-22/22-18
black,13-11/11-6
white,18-12/12-7
black,14-13/13-7
white,7-2/22-16
black,6-4/7-5/5-3/3-1
white,
black,1-0/1-0
white,25-22/3-1
black,4-2/2-0
white,16-13/13-12
black,4-2/2-0
white,12-9/9-7
black,4-2/2-0
white,7-3/22-16
black,4-0/4-0
white,16-11/11-9
black,4-1/1-0
white,9-4/1-0
black,4-1/1-0
white,1-0/1-0
black,4-2/4-1
white,1-0/2-0
black,2-1/1-0
white,2-1/1-0/3-2/2-1
black,4-1/1-0
white,1-0/3-1
black,1-0/4-3/3-2/2-1
white,1-0/3-0
black,4-2/2-0
white,4-0/3-0
black,1-0/4-1
white,4-1/1-0
black,1-0
