player_color,move
white,13-7/7-6
black,13-7/13-11
white,6-5/8-4
black,13-11/13-7
white,8-4/13-8
black,8-7/13-10
white,6-4/13-8
black,8-2/8-7
white,6-4/13-8
black,11-7/24-22
white,5-4/6-1
black,25-20/20-14
white,6-1/8-2
black,6-2/6-2/11-7/14-10
white,6-1/8-4
black,10-8/8-2
white,2-1/13-8
black,6-2/6-2/6-2/22-18
white,8-4/8-6
black,7-2/18-13/13-8/8-3
white,6-3/8-4
black,7-2/10-7
white,3-2/24-20
black,7-3/7-2
white,20-14/14-9
black,7-4/4-1/7-4/4-1
white,
black,7-4/4-3
white,25-20/9-7
black,3-0/3-0
white,20-16/16-12/12-8/8-4
black,3-1/2-0
white,7-1/2-0
black,2-0/2-0/2-0/2-0
white,1-0/1-0
black,2-0/2-0
white,1-0/4-3/3-2/2-1
black,2-0/2-0
white,4-1/4-2
black,1-0/2-0
white,2-1/1-0
black,1-0/1-0
