player_color,move
white,8-4/13-8
black,6-4/13-8
white,13-10/10-4
black,6-5/6-4
white,8-4/24-23
black,6-1/24-18
white,25-20/6-4
black,25-24/6-4
white,8-3/23-22
black,24-23/23-18
white,13-10/13-8
black,13-12/18-12
white,25-22/10-4
black,8-7/7-4
white,6-5/6-5/5-4/5-4
black,8-5/5-4
white,25-20/8-3/20-15/15-10
black,13-7/7-4
white,10-7/7-4/22-19/19-16
black,25-20/13-12
white,8-4/16-15
black,8-7/7-6/6-5/5-4
white,22-19/19-14
black,20-15/15-14
white,6-4/15-10
black,13-7/7-4
white,3-2/10-4
black,12-9/14-8
white,6-4/14-8
black,8-7/9-4
white,8-5/5-0
black,7-4/24-22
white,25-20/20-17
black,25-20/22-18
white,17-14/14-10
black,18-12/20-16
white,10-7/7-2
black,12-10/10-8/8-6/6-4
white,2-0/2-0
black,12-6/12-6/16-10/10-4
white,4-1/1-0
black,4-1/6-3/3-0/6-3
white,4-2/2-0
black,3-2/2-0
white,4-3/3-0
black,4-0/4-0
white,4-1/1-0
black,4-3/3-0
white,4-1/1-0
black,4-2/2-1
white,4-3/3-2/2-1/1-0
black,4-1/1-0
white,4-2/2-1
black,4-1/1-0
white,4-1/1-0
black,4-0/4-0/4-0/4-0
white,4-3/3-0
black,1-0/1-0
white,4-3/3-0
black,1-0/4-1
white,4-2/2-0
black,1-0
