player_color,move
white,6-5/6-4
black,13-10/10-4
white,5-4/13-8
black,13-10/10-4
white,8-4/24-18
black,24-18/24-23
white,8-4/13-10
black,8-4/23-18
white,10-4/13-8
black,13-7/13-7/7-1/7-1
white,
black,8-2/8-2/13-7/7-1
white,
black,6-3/6-1
white,
black,6-2/18-14/14-10/10-6
white,
black,
white,
black,6-3/6-4
white,
black,6-4/18-13
white,
black,4-1/13-8
white,
black,3-1/8-3
white,
black,4-1/2-0
white,
black,3-0/3-0
white,
black,2-0/2-1
white,
black,4-2/2-0
white,25-20/25-20/20-15/15-10
black,1-0/1-0
white,8-2/2-1
black,1-0/1-0
white,4-1/13-12
black,1-0/1-0
white,4-1/13-12
black,1-0/1-0
white,4-3/3-1
black,4-0/4-0
