player_color,move
white,8-3/24-23
black,6-1/8-4
white,25-21/8-2
black,25-23/8-2
white,25-21/25-21/21-17/17-13
black,25-20/6-1/20-15/6-1
white,8-7/7-4
black,15-13/23-17
white,6-2/6-2/6-2/6-2
black,2-1/13-10
white,6-4/13-8
black,25-20/6-1/20-15/15-10
white,3-2/8-4
black,13-10/13-9
white,13-10/13-9
black,6-1/10-8
white,13-7/7-4
black,9-8/13-9
white,9-4/10-9
black,13-10/24-20
white,9-3/13-12
black,25-22/22-20
white,25-22/12-8
black,20-18/24-20
white,8-4/22-21
black,9-5/5-1/20-16/16-12
white,25-21
black,8-2/8-2/12-6/18-12
white,2-1/21-19
black,25-19/12-10
white,4-2/21-19/21-19/21-19
black,10-4/20-18
white,19-13/13-8
black,10-8/8-4
white,8-2/19-13/13-7/7-1
black,25-19/19-18
white,19-13/13-9
black,10-4/19-14
white,9-4/19-16
black,14-9/9-6
white,25-22/22-16
black,2-1/6-4
white,16-15/15-12
black,25-22/22-20
white,12-9/9-3
black,20-16/16-12/12-8/8-4
white,1-0/1-0
black,4-1/18-16
white,2-0/2-0
black,2-1/16-14
white,2-0/2-0
black,14-13/13-8
white,2-0/2-0/3-0/4-0
black,8-2/2-0
white,4-1/1-0
black,4-1/1-0
white,4-1/1-0
black,4-2/2-0/4-2/2-0
white,4-0/4-0/4-0
