player_color,move
white,6-5/6-4
black,6-4/6-4/13-11/6-4
white,6-4/24-18
black,11-6/13-10
white,6-4/24-18
black,6-5/6-5/5-4/5-4
white,5-4/13-10
black,6-4/13-8
white,6-2/8-4/8-4/8-4
black,13-11/11-10
white,10-4/13-12
black,
white,13-12/18-16
black,25-24/10-8
white,12-8/13-12
black,8-4/10-5
white,8-4/12-6
black,5-2/24-18
white,12-7/7-4
black,25-23/24-18
white,25-19/18-14
black,8-4/23-20
white,14-8/8-4
black,8-7/7-4
white,13-7/7-4
black,25-20/20-17
white,6-4/19-14
black,17-14/14-11/11-8/20-17
white,25-20/16-15
black,17-14/14-8
white,15-9/9-8
black,8-5/8-4
white,25-22/22-19/19-16/16-13
black,8-2/8-4
white,13-10/10-8
black,4-1/4-1/4-1/5-2
white,8-6/6-1
black,25-23/23-19
white,8-7/7-4
black,19-15/15-10
white,4-2/2-0
black,2-1/10-6
white,1-0/4-0
black,2-0/4-1/6-3/3-0
white,4-1/1-0
black,2-1/1-0
white,4-2/2-0
black,4-3/3-0
white,4-2/2-0
black,4-1/1-0
white,4-0/4-0/4-0/4-0
black,4-2/2-0
white,4-1/1-0
black,4-0/4-0
white,4-1/1-0
black,4-1/1-0
white,4-2/2-0
black,1-0/4-1
white,4-3/3-0
black,1-0/1-0
white,4-3/3-0
