player_color,move
white,6-4/8-4
black,13-7/13-7/24-18/24-18
white,8-4/13-10
black,7-2/13-8/13-8/13-8
white,8-4/13-10
black,7-4/18-17
white,13-10/24-20
black,8-2/8-2/17-11/11-5
white,25-20/10-4
black,
white,10-7/10-7/7-4/7-4
black,
white,13-8/13-10
black,
white,8-2/10-4/20-14/24-18
black,
white,2-1/18-14
black,
white,6-4/14-8
black,
white,8-7/7-1
black,25-20/25-22
white,6-3/14-10
black,25-20/20-14
white,10-7/7-6
black,6-4/14-8
white,6-1/6-2
black,8-5/5-4
white,1-0/2-0/3-0/6-0
black,2-1/8-2
white,1-0/1-0
black,4-1/8-2
white,4-2/2-0
black,6-4/8-4
white,4-0/4-0
black,2-1/8-2
white,4-2/2-0
black,2-1/4-1
white,4-2/2-0
black,4-2/6-1
white,4-0/4-0
black,4-1/6-2
white,4-0/4-0
