player_color,move
white,6-2/8-4/8-4/8-4
black,8-7/7-4
white,6-4/13-8
black,13-8/13-10
white,6-5/8-4
black,8-3/13-8/13-8/13-8
white,6-3/24-20
black,3-2/8-4
white,5-2/24-20
black,2-1/8-7/10-9/9-8
white,13-7/7-3
black,6-4/7-1
white,13-12/13-8
black,6-4/6-1
white,6-5/13-8
black,6-1/8-4
white,5-2/8-4
black,8-4/8-2
white,12-7/7-4
black,6-3/8-2
white,8-5/5-3
black,24-19/19-14/14-9/9-4
white,20-17/17-12
black,24-19/19-16
white,12-9/9-7
black,25-19/19-13/13-7/7-1
white,7-4/20-17/17-14/14-11
black,2-0/3-0
white,2-1/11-6
black,2-1/1-0
white,6-2/2-0
black,1-0/1-0
white,2-1/2-0
black,4-1/1-0
white,3-0/3-0
black,1-0/1-0
white,3-2/2-0
black,4-3/3-1
white,4-3/3-0
black,1-0/1-0
white,4-0/4-0
black,4-1/1-0
white,4-3/3-0
black,4-3/3-2/2-1/1-0
white,4-2/2-0
black,4-1/1-0
white,4-2/2-1
black,4-1/1-0
white,4-2/2-0/4-2/2-0
black,4-0
