player_color,move
white,13-10/13-8
black,8-7/13-7
white,10-4/13-8
black,13-11/13-7
white,13-7/7-6
black,13-11/13-8
white,8-2/8-4
black,8-7/11-7
white,8-4/13-12
black,8-7/8-3
white,6-5/6-5/5-4/5-4
black,6-3/24-18
white,6-2/6-2/8-4/8-4
black,3-2/6-5/5-4/4-3
white,6-4/6-1
black,25-20/11-7
white,24-20/20-14
black,6-3/7-1
white,25-21/14-12
black,6-2/6-1
white,12-9/21-20
black,20-16/16-13
white,
black,3-1/13-7
white,25-19/25-20
black,7-1/18-15
white,19-14/14-10
black,
white,2-1/2-1/10-9/9-8
black,25-20/20-16
white,8-6/6-2
black,7-1/16-12
white,20-19/19-16
black,3-1/12-8
white,16-10/10-6
black,3-1/8-3
white,6-4/20-14
black,7-3/7-2
white,14-11/11-9
black,7-1/7-1/7-1/3-0
white,9-6/6-2
black,2-1/2-1/2-1/3-2
white,2-0/2-0
black,1-0/2-0
white,4-2/2-0
black,1-0/1-0
white,2-1/1-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0/1-0/1-0
