player_color,move
white,13-10/10-4
black,13-10/13-8
white,8-3/8-4
black,6-4/10-4
white,6-4/24-23
black,6-4/6-5
white,6-3/6-4
black,13-10/10-4
white,6-4/8-2
black,5-4/6-1
white,25-24/6-2
black,25-24/13-10
white,23-20/20-16
black,10-9/9-4
white,25-24/13-7
black,13-10/10-4
white,7-3/24-22
black,8-5/8-5/5-2/5-2
white,13-11/11-7
black,6-3/24-18
white,
black,2-1/3-1
white,25-23/25-19
black,25-24/8-4
white,25-23/19-16
black,8-4/24-18
white,13-8/8-4
black,18-17/17-15
white,13-12/23-20
black,15-12/12-9/9-6/6-3
white,
black,3-1/24-18
white,25-22/23-22
black,18-13/13-10
white,25-22/20-18
black,10-9/18-16
white,22-17/17-12/12-7/7-2
black,24-18/18-14
white,18-13/13-12
black,9-4/16-10
white,12-9/9-8
black,10-4/14-13
white,8-2/22-19
black,13-7/7-2
white,22-20/20-15
black,4-1/2-0
white,15-12/12-9/9-6/6-3
black,4-3/3-0
white,19-17/17-16
black,4-3/3-0
white,16-13/13-12
black,1-0/1-0/1-0/1-0
white,12-10/10-4
black,4-0/4-0/4-0/4-0
white,2-1/1-0
black,4-0/4-0/4-0/4-0
