player_color,move
white,24-22/24-21
black,6-1/8-3/8-3/13-8
white,25-20/20-16
black,3-1/3-1/8-6/8-6
white,13-8/16-15
black,6-2/24-21
white,13-7/6-1
black,
white,15-10/6-3
black,25-23/23-22
white,25-23/13-7
black,25-22/22-16
white,6-5/6-5/5-4/5-4
black,25-19/13-9
white,25-20/13-8/20-15/13-8
black,13-12/16-12
white,7-4/15-10
black,13-11/11-6
white,10-8/23-17
black,12-9/9-3
white,8-2/21-17
black,9-6/19-14
white,2-1/17-12
black,25-23/12-6
white,7-6/6-5/5-4/17-16
black,14-11/22-16
white,10-7/16-12
black,16-15/6-2
white,12-6/7-2
black,25-22/15-9
white,4-2/4-3
black,25-19/6-4
white,25-20/20-14
black,25-22/2-1
white,25-20/14-12
black,19-16/6-2
white,20-18/18-14
black,9-6/16-11
white,25-20/4-3
black,25-20/4-1
white,20-18/18-16/16-14/14-12
black,25-19/20-15
white,8-7/8-3
black,2-1/3-1
white,2-1/8-5
black,15-9/19-18
white,25-21/21-15
black,6-1/18-12
white,8-3/15-12
black,9-6/12-6
white,5-3/2-1
black,1-0/1-0
white,8-5/8-3
black,1-0/1-0
white,12-8/12-8/8-4/8-4
black,1-0/1-0
white,12-7/7-4
black,1-0/1-0
white,4-1/5-4
black,6-5/5-4/4-3/3-2
white,12-8/8-3
black,2-0/6-1
white,4-0/4-1
black,1-0/6-1
white,3-1/1-0
black,6-2/2-0
white,3-1/1-0
black,6-1/1-0
white,1-0/1-0
black,6-2/2-0
white,1-0/1-0
black,6-5/5-0
white,1-0/1-0
black,1-0
