player_color,move
black,8-4/8-5
white,24-18/18-17
black,25-23/24-18
white,8-5/17-15
black,5-1/13-7
white,25-23/5-2
black,25-21/18-14/14-10/10-6
white,25-23/13-11/11-9/9-7
black,6-5/5-1
white,13-7/23-17/17-11/11-5
black,4-3/6-5/6-5/21-20
white,
black,6-5/20-15
white,
black,7-3/5-3
white,
black,3-2/2-1/3-2/2-1
white,
black,13-9/9-6
white,
black,3-1/6-1
white,
black,13-10/10-6
white,
black,24-21/5-4
white,
black,5-2/21-16
white,25-22/25-22/6-3/8-5
black,13-9/13-9/9-5/9-5
white,8-5/13-7
black,5-2/6-1
white,6-3/13-10/13-10/10-7
black,25-23/6-1
white,25-21/7-5
black,25-23/2-1
white,7-5/21-18
black,16-13/23-21
white,10-5/18-14
black,13-9/21-17/17-13/5-1
white,7-1/5-1
black,6-1/9-4/23-18/18-13
white,25-19/14-8/19-13/13-7
black,13-12/12-8
white,7-5/22-16
black,8-4/13-8
white,6-5/22-18
black,8-4/2-0
white,6-5/16-11
black,1-0/4-0
white,6-5/11-5
black,1-0/1-0/4-0/4-0
white,8-5/18-13
black,1-0/1-0
white,13-8/8-3/1-0/3-0
black,1-0/1-0/1-0/1-0
white,3-0/3-0
black,1-0/1-0
