player_color,move
black,8-6/8-5
white,13-7/7-6
black,8-3/6-3
white,6-5/13-8
black,24-23/24-20
white,25-21/24-18
black,13-10/20-16
white,6-5/5-2
black,25-20/10-7
white,
black,3-2/5-3
white,25-23/24-21
black,25-24/16-13
white,6-5/6-4
black,25-24/6-1
white,13-7/23-17/17-11/21-15
black,13-10/10-4
white,
black,4-1/7-4/13-10/13-10
white,25-21/25-23
black,25-21/10-4
white,
black,6-2/4-2
white,
black,6-2/6-4
white,
black,10-4/21-15/15-9/9-3
white,
black,2-1/3-2/6-5/5-4
white,
black,24-18/24-23
white,
black,23-22/22-16
white,
black,2-1/13-10
white,
black,10-6/18-16
white,
black,16-11/3-1
white,25-20/25-19
black,25-23/13-11/23-21/16-14
white,
black,14-8/21-16
white,
black,11-8/16-10
white,
black,8-3/11-8
white,
black,8-6/6-3
white,
black,3-1/8-6/6-4/10-8
white,
black,8-6/6-1
white,
black,2-0/2-0/4-0/4-0
white,
black,3-1/1-0
white,
black,4-0/3-0
white,
black,1-0/4-1
white,25-21/25-20
black,1-0/1-0/1-0/1-0
white,
black,1-0/1-0
white,25-24/25-21
black,25-23
white,25-22/13-10/10-7/7-4
black,23-18/18-14
white,8-4/22-16
black,14-12/12-6
white,25-24/24-19
black,25-23
white,24-20/8-6
black,23-18/18-16
white,5-3/20-18/18-16/4-2
black,16-10
white,6-5/8-3
black,10-6/6-0
