player_color,move
black,6-2/8-6
white,8-2/8-7
black,6-5/8-5
white,13-8/24-18
black,2-1/24-23/23-22/22-21
white,25-24/25-24/24-23/23-22
black,25-20/13-10
white,8-4/22-16
black,25-22/10-7/7-4/4-1
white,
black,24-18/6-5
white,
black,8-4/4-1
white,
black,13-9/13-11
white,
black,9-4/11-5
white,
black,4-1/20-16
white,25-23/25-21
black,13-8/16-10
white,
black,6-1/8-3/13-8/8-3
white,
black,5-4/4-1
white,
black,10-6/18-13
white,25-23/25-21
black,5-1/22-17
white,
black,6-4/6-1
white,
black,13-11/17-13
white,
black,5-4/11-7
white,
black,7-1/4-1
white,25-23/25-23/25-23/13-11
black,13-10/10-7/6-3/7-4
white,23-18/13-12
black,4-1/5-1
white,13-8/23-18/18-13/18-13
black,3-0/3-0
white,6-5/6-5/5-4/5-4
black,1-0/1-0/1-0/3-1
white,6-2/6-2/6-2/8-4
black,1-0/4-0
white,23-22/22-19
black,1-0/1-0
white,23-22/22-19
black,1-0/1-0
white,19-13/13-11
black,1-0/1-0/1-0/1-0
