player_color,move
white,8-7/8-7/7-6/7-6
black,13-11/13-7
white,8-5/24-18
black,25-24/11-8
white,18-16/13-11/11-9/9-7
black,6-2/24-18
white,25-21/16-10
black,13-10/10-4
white,25-22/6-4
black,6-2/6-2/6-2/6-2
white,6-2/22-18/18-14/14-10
black,8-4/8-4/8-4/8-4
white,10-5/13-7
black,25-23/23-18
white,
black,13-10/10-8
white,25-24/25-19
black,13-10/10-8
white,13-10/13-10/19-16/16-13
black,18-16/16-10
white,4-2/10-6
black,8-5/5-4
white,5-4/24-19
black,8-4/24-21
white,25-19/24-18/18-12/12-6
black,10-4/24-23
white,25-20/10-6
black,21-17/17-15
white,25-19/6-2
black,25-21/21-18
white,5-1/20-18
black,15-9/18-17
white,13-10/18-15/15-12/12-9
black,9-7/7-4
white,10-5/19-13
black,2-1/17-16/16-15/2-1
white,25-22/5-1
black,15-14/4-1
white,13-12/6-2
black,14-8/8-2/1-0/1-0
white,12-6/13-7/19-13/19-13
black,1-0/2-0
white,13-9/9-5/22-18/18-14
black,2-1/1-0
white,7-6/6-4
black,2-1/1-0
white,6-1/5-4
black,2-0/4-2/2-0/4-2
white,2-1/6-1
black,4-1/1-0
white,2-1/4-3/3-2/2-1
black,4-1/1-0
white,6-2/13-9/9-5/5-1
black,2-0/4-2/2-0/4-2
white,14-8/8-6
black,4-0/4-0
white,6-1/4-0
black,2-0
