player_color,move
white,8-5/8-4
black,8-6/24-23
white,13-10/24-22
black,8-7/23-21
white,25-21/10-4
black,25-22/24-21/21-18/18-15
white,25-21/8-5
black,6-3/8-6
white,25-24/24-18
black,25-21/21-18
white,18-17/24-20
black,15-9/9-6
white,20-18/18-13
black,6-5/6-3
white,17-11/11-9
black,13-7/7-1/13-7/7-1
white,6-4/9-4
black,5-1/22-16
white,6-5/21-18
black,6-5/16-14
white,21-17/6-4
black,13-11/6-1
white,5-4/17-13
black,6-3/11-9
white,13-7/18-13
black,25-23/9-4
white,4-1/4-1/6-3/7-4
black,4-1/5-2/14-11/11-8
white,13-8/5-1
black,13-7/13-7/7-1/7-1
white,8-2/5-3
black,25-23/8-5
white,25-21/21-15
black,5-2/23-17
white,13-7/13-7/15-9/9-3
black,3-1/6-1
white,13-8/7-5
black,25-23/23-19
white,25-19/19-15
black,
white,15-10/10-4
black,25-20/19-14/20-15/15-10
white,25-20/7-4
black,10-5/5-3
white,25-21/8-7
black,14-8/8-4
white,25-21/7-5
black,
white,5-4/21-16
black,25-19/19-16
white,13-10/10-7/7-4/4-1
black,3-1/16-10
white,16-11/11-10
black,10-6/2-0
white,10-5/13-11
black,3-0/3-1
white,5-4/11-9
black,1-0/1-0
white,9-3/1-0
black,6-3/3-0
white,3-2/3-1
black,2-1/1-0
white,1-0/1-0
black,1-0/1-0
white,3-1/1-0
black,1-0/1-0
white,1-0/1-0
black,1-0/1-0
white,4-0/3-1
black,1-0/1-0
white,4-3/3-0
black,1-0
