player_color,move
white,8-5/8-3
black,8-5/24-20
white,25-20/6-5
black,25-20/25-22
white,25-23/25-21
black,8-5/24-22
white,25-23/21-17
black,25-22/20-14
white,6-1/13-7
black,5-4/14-11
white,6-1/7-2/23-18/18-13
black,11-5/4-2
white,25-22/13-11
black,13-8/8-7
white,25-23/11-6
black,
white,8-6/24-20
black,
white,2-1/24-22
black,
white,6-1/20-17
black,
white,6-5/6-5/23-22/6-5
black,
white,22-18/18-17
black,
white,22-18/18-17
black,25-21/25-21/25-21/21-17
white,13-9/5-2
black,6-5/17-14
white,2-1/9-7
black,21-15/6-2
white,7-5/22-17
black,15-10/21-18
white,13-7/7-5
black,25-23/23-18
white,13-7/13-10
black,25-22/10-5
white,10-5/5-2
black,6-5/13-10
white,5-2/5-1
black,6-4/14-10
white,7-1
black,13-9/13-9/9-5/9-5
white,5-2/17-13
black,5-3/5-1
white,17-14/17-13
black,22-16/5-1
white,17-14/13-8
black,4-1/10-4
white,14-13/14-10
black,10-4/13-8
white,5-1/10-8
black,22-18/18-14/14-10/22-18
white,8-4/13-8
black,10-8/16-14/14-12/12-10
white,
black,8-5/10-8
white,
black,6-1/18-13/8-3/13-8
white,
black,3-2/22-18
white,25-19/19-18
black,18-12/12-8
white,8-6/18-12
black,3-1/8-2
white,8-2/12-6/2-0/2-0
black,2-1/8-7/7-6/6-5
white,1-0/1-0/2-0/2-0
black,8-6/1-0
white,1-0/1-0
black,1-0/5-2
white,1-0/1-0/4-0/6-0
black,6-5/1-0
white,1-0/1-0
black,1-0/1-0
white,6-3/3-0
