player_color,move
white,6-5/8-6
black,13-8/24-18
white,13-7/7-3
black,25-21/6-3
white,8-7/3-1
black,25-24/8-2
white,25-21/7-1
black,25-22/22-16
white,5-1/24-18
black,3-2/16-11
white,13-10/6-5
black,13-7/13-7/21-15/15-9
white,25-21/25-21/13-9/9-5
black,13-11/13-8
white,8-6/13-8
black,6-2/7-5
white,8-5/5-1
black,6-5/8-5
white,6-1/6-1/13-8/8-3
black,5-2/5-2/9-6/6-3
white,6-2/2-1
black,3-2/5-2
white,21-15/15-9/9-3/24-18
black,
white,21-16/5-1
black,25-20/6-5
white,
black,11-6/20-15/15-10/10-5
white,
black,6-4/8-2
white,
black,5-4/8-4
white,25-19/25-20
black,
white,3-1/16-13
black,
white,13-10/20-19
black,25-20/25-23
white,6-4/18-13
black,20-17/11-5
white,10-4/19-13/13-7/7-1
black,5-4/4-2
white,19-13/6-1
black,17-13/23-18
white,13-7/13-7/7-1/7-1
black,25-22/4-2
white,25-20/20-16
black,22-16/13-12
white,4-1/16-10
black,12-10/4-3
white,10-7/7-6
black,10-4/16-13
white,4-0/6-1
black,8-2/3-1
white,1-0/1-0
black,13-8/8-2
white,1-0/1-0
black,1-0/2-0
white,1-0/1-0
black,2-0/2-0
white,1-0/1-0
black,2-1/1-0
white,1-0/1-0
black,2-0/4-3
white,1-0/1-0
black,2-0/3-0
white,1-0/1-0
