player_color,move
black,8-5/8-6
white,6-4/24-18
black,24-18/5-1
white,25-24/13-8
black,25-23/24-20
white,13-10/10-4
black,20-15/15-10/10-5/13-8
white,13-8/13-9
black,5-1/23-18
white,25-24/9-4
black,25-22/8-6
white,6-5/13-8
black,18-14/8-7
white,25-20/6-4
black,14-12/12-6
white,20-18/6-1
black,25-22/18-16
white,24-22/18-15
black,16-12/12-7
white,6-4/22-17
black,13-10/13-7
white,25-20/17-11
black,7-6/7-6/13-12/12-11
white,11-6/6-4
black,11-8/8-5/22-19/19-16
white,25-22/22-18
black,16-10/13-12
white,5-2/18-12
black,10-6/12-10
white,8-3/4-1
black,
white,8-4/12-9
black,25-22/10-6
white,25-24/8-5
black,10-7/22-18
white,5-1/8-4/8-4/8-4
black,18-12/7-1/12-6/1-0
white,25-23/9-5
black,5-4/6-1
white,23-21/21-15
black,25-23/23-22
white,25-22/22-18
black,22-18/18-12
white,18-17/15-14/14-13/13-12
black,25-19/19-17
white,12-6/4-1
black,17-11/11-9
white,5-4/17-11
black,9-4/6-0
white,11-5/1-0
black,6-4/1-0
white,1-0/1-0/1-0/6-2
black,4-3/6-1
white,4-1/4-0
black,3-0/4-0
white,1-0/5-0
black,6-4/6-4/6-4/1-0
white,2-0/4-0
black,4-3/6-2
white,4-2/2-0
black,4-1/3-0
white,4-3/3-0
black,2-1/4-0
white,4-1/1-0
black,6-2/2-0/6-2/2-0
white,4-0/4-0/4-0
