player_color,move
black,6-2/13-8
white,8-4/13-10
black,8-5/8-4
white,6-5/8-4
black,4-2/13-8
white,5-4/6-2
black,8-2/8-2/8-2/13-7
white,13-11/13-10
black,7-6/13-8
white,8-4/13-8
black,24-18/5-3
white,8-2/4-1
black,
white,11-8/13-8
black,
white,6-5/5-4/10-9/9-8
black,25-22/18-13
white,8-4/24-21
black,13-9/9-6
white,6-4/6-4/24-22/22-20
black,25-20/20-16
white,10-9/21-18
black,
white,9-8/18-15
black,25-24/13-8
white,25-24/20-15
black,24-19/8-5
white,24-18/18-15
black,19-13/13-7/8-2/22-16
white,15-12/12-6
black,7-5
white,6-4/8-3
black,5-1/16-13
white,3-1/15-12
black,25-22/6-5
white,8-4/12-10
black,22-17/17-16
white,25-24/24-22
black,25-19/6-4
white,10-4/22-17
black,16-10/10-6
white,25-22/22-16
black,19-13/2-1
white,4-1/17-15
black,2-1/6-1
white,15-11/16-12/12-8/8-4
black,
white,11-9/9-4
black,
white,1-0/1-0
black,25-24/6-1
white,2-0/2-0/4-0/4-0
black,5-2/4-2
white,4-1/1-0/4-1/1-0
black,25-23/23-20
white,4-3/4-1
black,20-16/16-13
white,1-0/3-0
black,6-3/13-7
white,4-3/3-0
black,7-6/2-0
white,4-2/2-0
black,3-1/5-1
white,4-1/1-0
black,6-4/4-1
white,4-0/4-0
