player_color,move
white,8-6/13-8
black,13-11/11-5
white,13-9/6-4
black,8-4/8-6
white,9-4/13-10
black,5-4/13-8
white,10-5/8-4
black,8-5/13-8
white,8-5/13-8
black,13-11/11-6
white,24-22/8-3
black,6-4/13-8
white,5-3/22-18
black,5-1/8-4/8-4/8-4
white,25-22/18-13
black,24-18/18-15
white,8-5/13-8
black,6-2/6-1
white,6-4/6-5
black,4-2/4-1
white,22-20/13-9
black,24-18/18-17
white,25-20/9-3
black,6-4/17-11
white,4-1/20-14
black,25-23/6-2
white,5-2/14-8
black,25-23/6-5
white,
black,15-11/23-18
white,
black,11-5/5-1
white,
black,5-4/6-4
white,25-19/25-22
black,18-13/13-8/8-3/1-0
white,25-20/3-2
black,1-0/1-0
white,6-1/5-2
black,4-0/4-3
white,6-2/4-3
black,4-0/2-0
white,19-17/8-4
black,1-0/2-0
white,5-4/20-14
black,3-2/3-0
white,2-1/4-1
black,2-1/1-0
white,17-13/6-2/13-9/9-5
black,4-0/2-0
white,2-1/2-1/2-1/14-13
black,4-3/3-0
white,13-7/7-2
black,4-0/4-3
white,3-1/4-0
black,3-0
