player_color,move
white,8-2/13-11
black,8-3/24-18
white,8-6/24-18
black,6-1/8-4
white,25-20/20-15/6-1/15-10
black,25-21/4-1
white,8-7/11-6
black,
white,7-2/13-10
black,25-20/21-16/16-11/11-6
white,2-1/10-4
black,20-17/17-14/14-11/11-8
white,18-14/4-3
black,8-4/4-1
white,6-1/6-5
black,13-10/10-4
white,13-7/13-8
black,6-1/13-7
white,6-4/7-4
black,7-1/13-12
white,25-20/10-4
black,13-7/13-8
white,14-8/8-6
black,7-6/12-8
white,8-3/20-14
black,6-1/8-2
white,14-12/12-8
black,4-1/8-4
white,5-4/8-6
black,4-1/8-2
white,6-1/6-3
black,6-1/2-1
white,2-1/6-3
black,2-1/3-1
white,6-2/6-3
black,6-3/3-1
white,1-0/1-0/1-0/1-0
black,6-2/1-0
white,4-2/1-0
black,1-0/6-0
white,4-2/2-0
black,1-0/2-0
white,2-0/3-0
black,1-0/1-0
white,4-0/2-0
black,1-0/1-0
white,3-1/1-0
black,1-0/1-0
white,4-2/2-1
black,1-0/1-0
white,1-0/3-0
black,1-0/1-0
