player_color,move
white,13-7/24-20
black,8-7/6-3
white,8-5/20-14
black,6-4/7-2
white,8-5/8-4
black,6-2/6-2/8-4/8-4
white,7-2/13-8/14-9/9-4
black,6-1/13-8/13-8/8-3
white,25-20/5-3
black,8-2/24-20
white,
black,24-18/3-1
white,25-22/6-4
black,25-24/13-11
white,13-7/7-1/20-14/14-8
black,
white,6-1/13-10
black,
white,6-4/6-2
black,25-22/25-20
white,25-22/6-2
black,25-22/22-16
white,13-11/11-10
black,13-8/13-8/16-11/11-6
white,22-19/19-14
black,25-22/4-2
white,14-8
black,22-19/19-13
white,22-20/20-14
black,20-19/22-20
white,4-2/10-8/14-12/12-10
black,25-19/19-16
white,10-6/4-1
black,25-19/4-1
white,25-19/4-2
black,16-14/20-19
white,2-1/4-3/3-2/19-18
black,14-8/20-18
white,10-5/5-4
black,8-4/18-16
white,18-15/15-10
black,16-13/13-11
white,10-7/8-2
black,11-10/10-8
white,8-3/3-2
black,19-13/13-11
white,7-5/8-4
black,4-1/19-15
white,5-4/8-2
black,8-4/15-14
white,2-0/2-0
black,11-8/14-8
white,4-1/4-2
black,8-3/8-3/8-3/8-3
white,2-1/4-1
black,1-0/1-0
white,1-0/2-0
black,1-0/1-0
white,2-0/2-0
black,2-0/3-0
white,1-0/2-0/2-0/2-0
black,2-0/3-0
white,1-0/1-0/1-0/1-0
black,3-0/3-0
white,1-0
