player_color,move
white,8-4/24-22
black,8-5/8-7
white,13-10/10-8
black,5-4/7-4
white,4-3/8-5
black,4-1/6-5
white,25-22/6-4
black,5-4/6-4
white,13-8/8-5
black,6-5/13-11
white,13-9/4-3
black,4-1/4-1/11-8/8-5
white,3-2/13-10
black,5-4/24-18
white,3-1/9-3
black,25-21/13-8
white,6-1/6-2
black,5-2/8-4
white,8-4/4-3
black,
white,5-3/10-4
black,
white,8-5/13-7
black,
white,6-5/7-1
black,
white,3-1/6-5
black,25-21/25-19
white,
black,8-7/21-18
white,25-22/2-1
black,6-4/7-6
white,22-18/18-15
black,18-17/17-11
white,2-1/15-13
black,6-2/6-4
white,3-2/2-1/3-2/2-1
black,13-10/13-12
white,
black,10-6/6-4
white,
black,11-8/8-4
white,
black,12-9/13-10/10-7/7-4
white,25-19/5-4
black,19-16/16-13/13-10/4-1
white,4-2/5-1
black,4-2/10-6
white,25-20/2-1
black,6-5
white,25-20/22-20
black,25-23/23-18
white,20-17/17-12
black,9-5/5-4
white,
black,18-16/16-13
white,25-20/25-20/20-15/15-10
black,13-9/9-3
white,25-19/20-18
black,3-1/1-0
white,19-18/5-3
black,1-0/2-0
white,3-1/5-3/10-8/8-6
black,1-0/1-0
white,18-16/16-12
black,2-0/4-0/1-0/2-0
white,3-1/12-6
black,4-3/3-0
white,6-1/18-16
black,4-3/3-0
white,6-5/16-10
black,4-1/1-0
white,5-2/10-7/7-4/1-0
black,4-0/4-0
white,2-0/1-0/4-2/2-0
black,4-0
