player_color,move
black,13-10/10-6
white,13-8/24-21
black,6-1/24-18
white,25-22/22-16
black,8-6/8-5
white,6-5/21-15
black,8-7/13-10
white,
black,13-8/8-6
white,25-23/23-20
black,25-22/24-22
white,8-2/8-7
black,25-23/7-1
white,25-21/16-11
black,22-21/23-18
white,25-21/6-1
black,6-5/6-5/6-5/6-5
white,25-21/21-15
black,25-21/13-10
white,25-22/22-16
black,13-11/11-10
white,5-2/13-12
black,6-2/10-8
white,16-13/21-15
black,25-21/21-15
white,13-8/13-8/21-16/16-11
black,6-5/15-10
white,25-21/21-17/13-9/9-5
black,25-24/6-4
white,25-21/21-18
black,25-20/18-12
white,25-19/25-21
black,12-10/20-15
white,12-8/21-19
black,15-11/11-5
white,17-12/18-12
black,2-1/24-21
white,12-6/19-13/19-13/13-7
black,10-4/4-1
white,13-10/12-6
black,21-18/5-4
white,25-23/10-5
black,18-15/15-12/12-9/9-6
white,8-5/6-1
black,4-3/6-4
white,8-5/6-2
black,22-21/3-1
white,5-3/3-2
black,21-16/16-12
white,8-6/6-1
black,21-18/21-15
white,23-18/18-12
black,15-11/11-10
white,5-4/5-2
black,4-3/3-1
white,6-4/12-7
black,25-20/12-10
white,8-2/6-1
black,10-9/9-8/20-19/19-18
white,
black,8-4/4-3
white,25-22/25-21
black,25-19/10-8
white,8-4/21-19
black,19-13/13-8
white,11-9/11-9/9-7/9-7
black,25-19/8-5
white,4-2/19-16
black,5-3/8-5
white,25-21/16-12/21-17/12-8
black,5-2/19-13
white,7-4/17-11
black,13-9/9-3
white,11-6/8-2
black,10-5/5-0/3-0/5-0
white,7-3/1-0
black,2-1/5-1
white,1-0/4-1
black,1-0/5-1
white,1-0/1-0
black,5-2/2-1
white,6-2/2-0
black,5-0/3-0/1-0/1-0
white,2-0/3-0
black,1-0/1-0
white,2-0/2-0
black,1-0/1-0
white,2-1/1-0
black,1-0/1-0
white,2-0/2-0/2-0/4-0
black,1-0
