player_color,move
white,6-2/13-8
black,13-7/24-21
white,6-2/6-1
black,25-21/6-4
white,6-1/6-1/13-8/13-8
black,13-8/6-2
white,8-3/8-3/13-8/13-8
black,7-6/21-15
white,24-18/24-22
black,21-19/13-9
white,8-7/8-3
black,6-4/15-9
white,8-6/7-1
black,25-19/6-5
white,25-20/20-14
black,25-19/13-10
white,14-9/9-7
black,8-6/10-5
white,22-20/8-4
black,25-19/13-12
white,3-1/7-1
black,8-5/5-4
white,25-22/8-2
black,6-2/9-4
white,18-16/2-1
black,
white,8-2/22-16/16-10/10-4
black,25-19/6-4
white,16-12
black,8-2/8-2/19-13/19-13
white,25-22/2-1
black,6-4/12-8
white,22-17/3-2
black,25-19/13-8
white,
black,13-8/19-14/14-9/9-4
white,25-22/4-1/22-19/4-1
black,19-17/17-14
white,19-15/15-11/11-7/7-3
black,25-21/21-19
white,2-1/3-0
black,19-16/16-14
white,3-0/2-0
black,8-7/14-9
white,1-0/1-0
black,7-4/8-4
white,1-0/2-0
black,19-15/15-9
white,1-0/1-0
black,9-8/8-5
white,1-0/1-0
black,9-3/2-0
white,1-0/1-0
black,2-1/1-0
white,1-0/1-0
