player_color,move
white,8-6/24-18
black,8-7/7-4
white,25-20/20-18
black,8-7/8-7/7-6/7-6
white,25-23/8-4
black,4-1/13-7
white,25-20/8-6
black,24-23/7-5
white,25-21/13-7
black,5-1/23-18
white,25-23/21-17
black,18-14/24-20/20-16/14-10
white,23-18/23-17
black,13-11/11-6
white,13-7/17-14
black,6-2/10-9
white,7-6/18-13
black,2-1/9-6
white,14-9/9-6
black,25-24/13-9
white,13-10/10-4
black,13-11/13-8
white,25-23/23-17
black,25-20/20-16
white,13-7/6-5
black,6-2/9-3
white,5-4/7-3
black,2-1/11-5
white,13-9/13-9/9-5/9-5
black,
white,17-13/6-1
black,
white,13-8/8-7
black,25-24/25-22
white,
black,6-4/5-1
white,25-23/25-22
black,25-22/22-16
white,5-4/7-4
black,4-1/16-15
white,6-4/6-3
black,25-24/24-22
white,25-23/22-18
black,6-5/6-4
white,23-17/6-5
black,4-1/22-17
white,6-4/23-18
black,6-1/15-13
white,18-14/17-12
black,25-24/17-13
white,25-23/6-5
black,13-7/7-6
white,25-20/5-4
black,
white,6-2/14-10/10-6/20-16
black,
white,5-4/16-13
black,25-20/6-5
white,25-23/23-17
black,24-22/5-4
white,23-18/6-3
black,25-20/20-17
white,13-12/18-12
black,17-12/20-16
white,17-16/16-12
black,12-6/16-12
white,12-8/12-8/8-4/8-4
black,4-2/12-6
white,6-1/12-6
black,25-23/23-17
white,25-20/6-5
black,17-11/11-10
white,5-2/20-17/17-14/4-1
black,10-6/2-0
white,14-11/11-5
black,6-0/6-0/6-0/6-0
white,5-3/1-0
black,6-5/5-0
white,1-0/2-0
black,1-0/6-1
white,3-1/1-0
black,1-0/1-0
white,3-0/4-0/4-0/4-0
black,1-0/1-0
white,4-2/2-0
black,1-0/1-0/1-0/1-0
