player_color,move
white,13-9/9-6
black,8-4/24-18
white,8-7/7-2
black,25-22/13-10/10-7/7-4
white,2-1/6-2
black,25-22/13-10/10-7/7-4
white,2-1/13-8
black,6-4/13-10
white,6-2/6-1
black,6-5/13-8
white,8-4/4-2
black,5-4/6-3
white,6-1/8-4
black,13-10/22-16
white,6-1/8-4
black,6-4/10-4
white,13-11/13-9
black,
white,4-1/9-7
black,25-22/8-4
white,7-2/6-4
black,10-9/9-4
white,11-7/7-2
black,3-2/4-2
white,13-8/8-4
black,22-17/8-5
white,2-1/24-20
black,
white,20-16/16-12/12-8/8-4
black,
white,4-1/24-22
black,25-19/25-22
white,2-1/22-16
black,4-3/3-2/2-1/2-1
white,2-1/4-2
black,19-17/22-18
white,2-1/16-12
black,6-2/8-4/17-13/22-18
white,25-19/2-1
black,18-12/4-3
white,19-15/15-11/11-7/7-3
black,25-20/3-2
white,4-0/4-0
black,12-8/8-4/13-9/20-16
white,3-1/1-0
black,16-15/15-9
white,1-0/1-0
black,9-5/9-5/1-0/1-0
white,1-0/1-0
black,5-4/5-0
white,1-0/1-0/1-0/1-0
black,2-1/1-0/2-1/1-0
white,1-0/1-0
black,2-0/4-0/4-0/4-0
white,1-0/1-0
