player_color,move
white,13-7/7-6
black,13-10/10-7/7-4/24-21
white,6-4/4-1
black,25-20/25-21
white,8-3/13-11
black,6-4/21-18
white,8-5/11-5
black,25-23/13-8
white,5-4/6-2
black,25-21/18-16
white,25-22/8-4
black,25-24/24-22
white,25-23/25-23/5-3/3-1
black,25-24/6-5/5-4/24-23
white,
black,16-15/15-9
white,25-20/25-23
black,9-6/13-9
white,6-5/24-20
black,9-8/23-22/22-21/21-20
white,25-23/25-22
black,13-10/6-1
white,
black,20-14/10-6
white,25-22/13-7
black,6-4/8-4
white,6-5/13-10
black,13-10/10-4
white,20-14/20-14/14-8/14-8
black,8-4/6-5
white,8-7/5-1
black,6-1/6-1/14-9/9-4
white,6-1/23-22
black,
white,7-1/7-3
black,8-4/8-5
white,3-1/10-6
black,8-6/6-1
white,23-17/13-8
black,1-0/1-0
white,8-5/23-22
black,1-0/1-0
white,5-1/8-2
black,4-0/4-0/5-0/5-0
white,17-13/23-17
black,4-1/1-0
white,17-13/22-20
black,4-1/1-0
white,2-1/20-17
black,4-2/2-0
white,13-12/12-6
black,4-0
white,22-18/6-5
black,4-0/4-2
white,18-13/5-1
black,2-0/4-0
