player_color,move
white,6-5/8-6
black,6-4/6-4/13-11/6-4
white,8-2/13-8
black,11-10/6-2
white,8-5/13-8
black,6-4/10-9
white,8-5/13-8
black,8-4/13-10
white,8-3/8-6
black,9-6/8-6
white,13-8/8-6
black,13-8/13-10
white,6-2/6-2/24-20/13-9
black,6-2/13-8
white,20-18/9-5
black,8-4/6-1
white,25-20/20-18
black,10-9/9-8/2-1/2-1
white,3-2/18-16
black,24-18/10-5
white,6-1/16-11/11-6/18-13
black,
white,5-3/5-1
black,25-21/18-16
white,13-12/12-6
black,5-4/16-13
white,2-1/3-1
black,8-4/21-15
white,6-3/3-1
black,8-7/7-4
white,6-1/2-0
black,8-4/13-8
white,2-1/5-2
black,8-4/15-9
white,6-1/2-0
black,9-3/4-1
white,1-0/5-1
black,1-0/1-0/1-0/1-0
white,6-1/6-2
black,3-1/1-0
white,2-1/6-2
black,4-0/4-0
white,2-0/2-1
black,4-3/3-2/4-3/4-3
white,1-0/1-0
black,3-0/3-0
white,1-0/1-0
black,4-0/4-0/4-0/2-0
white,1-0/1-0/1-0/1-0
black,4-3/3-0
white,1-0/1-0
black,4-3/3-0
