player_color,move
white,6-5/24-22
black,6-2/8-4/13-9/9-5
white,24-23/22-20
black,
white,13-7/8-6
black,
white,7-6/8-5
black,
white,8-4/23-18
black,25-21/25-22
white,25-24/13-8
black,8-6/22-16
white,24-23/23-22/22-21/21-20
black,25-22/22-17
white,25-22/20-17/17-14/14-11
black,
white,11-9/9-7/7-5/20-18
black,
white,18-16/16-11
black,
white,11-10/10-4
black,
white,4-3/6-4
black,
white,13-11/18-14
black,
white,6-3/22-16
black,25-21/25-24
white,25-20/11-6/20-15/15-10
black,25-24/24-18
white,13-10/14-8
black,25-24/13-12/12-11/11-10
white,25-23/10-5
black,10-6/13-9/9-5/5-1
white,25-21/8-6
black,18-16/16-12
white,23-22/5-3
black,13-10/10-7/7-4/4-1
white,
black,12-7/7-6
white,25-23/5-4
black,25-21/24-21
white,25-20/23-20
black,21-15/15-12
white,25-22/22-17
black,6-1/24-18
white,5-4/22-18
black,
white,18-12/4-2
black,
white,6-3/6-4
black,25-23/25-24
white,25-23/12-8
black,24-20/23-17
white,25-20/25-20/20-15/17-12
black,17-12/20-16
white,15-14/14-12
black,16-12/18-14/14-10/10-6
white,20-16/20-16/16-12/16-12
black,6-1/24-21
white,25-21/3-1
black,25-20/21-16/16-11/11-6
white,12-10/12-10/20-18/18-16
black,12-8/20-17
white,16-12/21-18
black,12-10/6-4/4-2/10-8
white,25-23/18-12
black,
white,10-7/7-6
black,25-23/6-3
white,10-9/9-3
black,12-8/23-17
white,6-4/23-18
black,8-5/8-5/5-2/5-2
white,6-4/18-17
black,25-20/20-16
white,6-2/17-16
black,17-11/11-8
white,3-1/12-11
black,3-1/8-6/16-14/14-12
white,25-22/6-4
black,12-6/17-15
white,6-1/12-8
black,6-3/15-9
white,
black,9-6/2-0
white,
black,2-1/3-1
white,
black,6-0/1-0
white,
black,1-0/1-0
white,25-21/25-23
black,1-0/6-3
white,21-18/18-12
black,3-0/6-0
white,12-7/3-2
black,6-3/6-2
white,25-22/8-7
black,25-19/6-1
white,12-8/8-6
black,25-20/6-3
white,25-19/7-3
black,20-17/17-15
white,7-4/19-18
black,15-10/10-7
white,25-19/6-3
black,7-5/2-0
white,19-15/15-9
black,5-0/1-0
white,9-6/12-7
black,1-0/3-1
white,7-1/3-0
black,1-0/1-0
white,1-0/2-0
black,1-0
