player_color,move
white,24-23/13-11
black,6-4/8-7
white,8-4/11-6
black,13-7/7-1/7-1/8-2
white,
black,13-8/6-5
white,25-22/25-22/8-5/5-2
black,5-4/6-4
white,13-8/8-2
black,6-1/6-1/13-8/13-8
white,8-5/13-7
black,13-8/8-2
white,4-3/6-5/6-5/6-5
black,8-6/8-5
white,13-8/13-7
black,6-4
white,7-2/6-5
black,5-4/8-4
white,22-20/20-16
black,8-5
white,22-19/16-14
black,24-22/22-18
white,
black,5-2/18-12
white,
black,12-6/6-2
white,
black,24-22/22-16
white,
black,16-13/13-10/10-7/7-4
white,
black,4-1/1-0/4-1/4-1
white,
black,1-0/1-0
white,
black,2-1/2-0
white,25-19/25-20
black,1-0/1-0
white,
black,1-0/1-0
white,25-19/20-15
black,1-0/2-0
white,14-8/19-13/13-7/7-1
black,4-0/4-1
white,8-5/19-15
black,1-0/2-0/4-2/2-0
white,5-1/8-2
black,4-0
