player_color,move
white,8-7/24-23/7-6/23-22
black,6-4/13-8
white,13-10/10-6
black,13-9/24-20/9-5/20-16
white,8-3/8-2
black,16-11/24-18
white,13-9/9-6
black,6-2/13-8
white,2-1/22-18
black,6-4/13-7
white,25-24/6-1
black,7-4/13-10/10-7/8-5
white,13-10/10-9
black,18-13/13-8/11-6/7-2
white,3-1/9-3
black,5-4/6-3
white,3-2/24-22
black,25-21/5-4
white,13-7/7-4
black,25-20/6-5
white,6-1/6-3
black,6-2/20-14
white,6-1/22-18
black,5-4/14-12
white,25-24/6-2
black,8-6/12-8
white,3-1/4-2/24-22/24-22
black,6-4/8-7
white,25-20/6-4
black,7-2/8-4
white,4-2/20-16
black,8-4/2-1
white,16-11/11-8
black,8-6/6-1
white,2-1/2-1/2-1/2-1
black,8-4/1-0
white,8-7/7-2
black,1-0/2-0
white,2-1/6-1
black,2-0/2-0/4-1/1-0
white,22-16/6-5
black,4-3/3-0
white,25-24/16-12
black,4-3/3-0
white,24-23/5-4/23-22/12-11
black,4-2/4-0
white,4-1/11-6
black,4-3/4-0
white,25-22/6-1
black,25-23/23-17
white,22-18/18-14/14-10/10-6
black,4-2/4-2/4-2/17-15
white,1-0/6-1
black,15-12/12-10
white,1-0/1-0/1-0/1-0
black,10-6/2-0
white,1-0/1-0
black,2-0/6-1
white,1-0/1-0
black,1-0/2-0
white,1-0/1-0
black,2-0
