player_color,move
white,8-7/24-20
black,13-11/13-10
white,8-2/24-23
black,13-7/11-6
white,6-4/8-2
black,6-5/6-5/10-9/9-8
white,25-24/24-18
black,25-21/5-1/21-17/8-4
white,25-21/18-14/14-10/10-6
black,25-24/5-4/4-3/3-2
white,25-23/25-22
black,25-22/13-11
white,13-11/23-22
black,13-8/22-21
white,11-6/7-6
black,6-5/11-7
white,13-11/13-7
black,21-16/8-2
white,6-4/22-21
black,6-1/6-1/7-2/16-11
white,6-4/7-4
black,5-2/6-1
white,6-4/11-6
black,24-20/20-17
white,6-3/22-21
black,24-20/20-17
white,6-2/6-4
black,24-22/22-20/20-18/18-16
white,25-21/4-1
black,11-5/8-3
white,6-2/6-4
black,5-1/16-15
white,21-16/16-12
black,2-1/15-10
white,13-7/7-4
black,2-1/17-11
white,21-18/18-14
black,25-20/17-12/12-7/20-15
white,25-19/21-15/15-9/9-3
black,25-22/3-2
white,25-20/14-9/20-15/9-4
black,8-6/6-1
white,25-21/15-12
black,8-6/6-2
white,21-17/17-14
black,7-1/22-19
white,12-10/10-5
black,25-24/17-16/16-15/15-14
white,25-22/14-8
black,14-11/19-15
white,22-16/16-13
black,11-9/9-7/15-13/13-11
white,25-19/13-7/7-1/19-13
black,25-24/11-10/10-9/9-8
white,25-19/5-1
black,25-19/7-2
white,8-7/7-1
black,19-13/13-12
white,25-22/19-16/16-13/22-19
black,25-20/20-18
white,19-13/2-1
black,18-14/14-11
white,13-11/2-1
black,2-1/8-2
white,11-6/6-4
black,11-6/1-0
white,13-11/4-1
black,6-5/1-0
white,11-7/7-3/2-0/3-0
black,2-0/5-0
white,4-1/1-0
black,2-0/2-1
white,1-0/1-0
black,1-0/1-0
white,2-1/4-1
black,1-0/1-0
white,1-0/1-0/4-0/4-0
black,1-0/2-0
white,4-2/4-0
black,1-0/1-0/1-0/1-0
