player_color,move
black,8-6/8-2
white,8-2/13-8
black,8-2/13-7/24-18/24-18
white,8-6/13-11/11-9/6-4
black,7-4/13-7
white,24-18/6-5
black,25-24/18-16
white,25-24/18-17/17-16/16-15
black,18-13/24-23
white,25-20/13-11
black,16-11/11-8
white,5-4/13-7
black,13-10/10-7/7-4/23-20
white,25-24/13-7
black,13-11/13-8
white,7-4/8-6
black,8-5/20-17/17-14/11-8
white,
black,8-6/14-12/12-10/5-3
white,
black,8-4/6-4
white,
black,6-2/10-4
white,
black,13-8/8-5
white,
black,2-0/5-4
white,25-24/25-20
black,3-0/6-3/3-0/2-0
white,25-22/22-20
black,6-2/2-0
white,4-2/4-2/20-18/20-18
black,6-4/2-0
white,7-1/6-3
black,4-0/4-0/4-0/4-0
white,3-1/4-1
black,4-2/2-0
white,2-1/18-15
black,4-2/6-4/6-4/2-0
white,18-17/24-22
black,4-0/4-3
white,25-20/17-12/20-15/24-19
black,3-0/4-0
