player_color,move
white,6-3/24-21/8-5/21-18
black,8-4/13-8
white,6-4/13-8
black,4-3/6-5/24-23/8-7
white,25-23/8-2
black,25-23/23-21/3-1/24-22
white,25-23/25-20
black,25-20/13-8/20-15/13-8
white,25-20/25-24
black,25-20/7-4
white,25-20/6-4
black,
white,6-4/6-3
black,25-24/25-24/15-14/14-13
white,8-4/20-14
black,6-4/24-18
white,14-8/8-6
black,6-4/13-8
white,6-1/20-16
black,25-24/18-15
white,25-24/13-10
black,25-20/24-20
white,3-2/20-16
black,20-14/20-19
white,10-4/13-8
black,8-3/14-13
white,24-20/2-1
black,8-4/20-14
white,20-16/23-22
black,25-22/13-10/10-7/7-4
white,4-3/13-8
black,25-22/8-4
white,25-22/16-14
black,13-12/13-8
white,25-24/14-12
black,12-6/22-19
white,23-18/18-16
black,6-4/14-11
white,8-2/12-10
black,6-4/19-14
white,2-1/10-5
black,19-13/13-11
white,16-11/22-20
black,25-19/8-4
white,8-3/24-22
black,6-5/19-14
white,
black,8-4/14-12
white,
black,8-2/12-7
white,
black,7-2/11-5
white,
black,11-5/5-0
white,
black,2-0/5-0
white,25-23/25-23/3-1/8-6
black,25-23/23-20
white,25-23/16-14/14-12/12-10
black,20-18/18-14
white,10-6/23-22
black,5-4/14-10
white,16-11/11-5
black,10-4/4-0
white,23-22/24-18
black,4-1/1-0/4-1/1-0
white,4-1/23-22
black,4-1/1-0/4-1/1-0
white,4-2/6-1
black,4-2/2-0
white,22-16/5-2
black,4-0
white,18-12/22-18
black,4-1/1-0
white,12-8/8-6
black,4-0/4-0/4-0/4-0
