player_color,move
white,24-23/13-11
black,24-20/13-8
white,11-9/9-5
black,25-21/21-15
white,6-1/8-5
black,25-22/22-16
white,13-10/6-5
black,25-22/6-4
white,5-4/6-5/6-5/6-5
black,6-4/13-9
white,10-9/9-6
black,25-24/6-1
white,
black,6-4/22-19
white,25-23/25-24
black,25-23/6-4/23-21/24-22
white,25-22/25-23
black,9-4/21-19
white,13-10/10-7/7-4/13-10
black,8-4/22-19
white,8-4/22-20
black,8-4/8-6
white,23-17/13-7/17-11/7-1
black,25-24/6-4
white,25-20/20-16
black,13-9/13-10
white,25-19/19-13/8-2/13-7
black,19-14/10-8
white,25-19/4-2
black,8-7/9-4
white,4-1/20-16
black,25-22/13-11
white,7-1/16-14
black,25-22/22-17
white,5-1/5-1/5-1/14-10
black,14-10/17-13/13-9/22-18
white,5-3/3-1/5-3/3-1
black,9-8/10-4
white,10-7/7-4/4-1/19-16
black,25-20/19-16
white,10-6/16-12/12-8/23-19
black,25-21/16-11
white,8-6/23-22
black,8-4/20-15
white,19-13/24-20
black,7-5/11-9/15-13/13-11
white,25-22/22-18
black,5-4/11-8
white,18-12/12-8
black,21-18/18-12
white,25-24/8-5
black,4-1/9-8
white,25-23/5-2
black,8-7/7-4
white,23-17/17-11/22-16/16-10
black,
white,10-4/11-5/6-0/5-0
black,25-19/4-2
white,25-23/4-2
black,
white,2-1/2-1/2-1/2-1
black,25-19/12-8
white,23-17/17-11/11-5/5-0
black,25-21/21-18
white,1-0/1-0
black,19-13/13-11
white,1-0/1-0
black,4-1/18-16
white,1-0/1-0/1-0/1-0
black,16-11/19-14/14-9/9-4
white,1-0/1-0
black,11-7/7-5
white,1-0/1-0
