player_color,move
white,8-5/5-4
black,6-5/24-18
white,8-6/24-18
black,5-2/8-3
white,13-8/24-20
black,8-3/24-18
white,20-14/14-13
black,2-1/8-4
white,6-2/13-11
black,18-16/13-8
white,2-1/8-4
black,13-11/6-4/11-9/9-7
white,25-20/11-6/20-15/15-10
black,4-1/7-2
white,8-4/10-4
black,3-1/8-5
white,6-5/13-9
black,25-20/20-17
white,25-23/9-4
black,25-24/5-2
white,
black,3-1/4-1
white,
black,13-9/18-17
white,
black,9-6/17-13
white,
black,6-4/17-11
white,
black,11-7/7-5
white,25-21/25-20
black,25-22/25-24
white,6-3/3-2
black,25-24/13-8
white,6-4/20-14
black,8-7/13-8
white,21-15/15-12
black,25-22/7-3
white,6-3/13-10/10-7/7-4
black,25-23/24-22/22-20/20-18
white,25-20/25-21
black,18-13/8-3/23-18/13-8
white,25-20/21-16/16-11/11-6
black,6-1/8-2
white,20-17/17-12
black,3-1/6-3
white,12-6/20-17
black,3-1/6-3
white,13-9/9-5/14-10/10-6
black,2-1/18-15
white,5-4/17-14
black,2-1/15-13
white,13-10/10-4
black,13-9/9-6
white,6-5/5-4/14-13/13-12
black,3-1/6-2
white,6-3/3-2
black,3-1/24-18
white,12-8/8-3
black,24-20/2-1
white,6-0/4-3
black,18-14/20-14
white,4-0/2-0/6-1/3-0
black,14-8/8-2/14-8/8-2
white,4-2/3-0
black,1-0/1-0
white,2-1/6-4
black,2-0/2-0
white,1-0/1-0
black,1-0/1-0
white,4-0/4-0
black,1-0/1-0
white,4-0/4-2
black,1-0/1-0
white,4-1/1-0
black,1-0/1-0
white,4-1/1-0
black,1-0/1-0
white,2-0/4-0/4-0
