player_color,move
white,8-7/8-7/7-6/7-6
black,8-3/8-3/13-8/13-8
white,8-6/13-10
black,24-20/13-7
white,13-8/6-2
black,7-2/13-8/13-8/20-15
white,25-23/23-18
black,25-22/22-20
white,13-9/8-7
black,6-4/20-15
white,7-2/6-3
black,24-21/21-16
white,
black,15-11/6-2/11-7/6-2
white,
black,6-4/8-4
white,
black,3-2/15-9
white,25-20/25-24
black,16-14/7-4
white,13-10/10-7/7-4/13-10
black,6-4/8-4
white,4-1/10-6
black,8-4/14-10/10-6/8-4
white,20-17/17-14/14-11/11-8
black,25-22/6-4
white,25-24/6-5/5-4/4-3
black,25-20/9-3
white,8-4/4-1
black,20-17/17-14/14-11/11-8
white,24-19/19-13
black,8-4/3-0
white,13-7/24-18/18-12/12-6
black,2-0/3-0
white,3-1/7-1
black,4-3/3-0
white,6-2/6-1
black,2-0/2-0
white,6-1/6-3
black,4-0
white,3-2/6-2
black,4-2/2-0
white,6-1/6-1/24-19/19-14
black,4-1/1-0
white,25-22/2-1
black,4-2/2-0
white,14-11/11-7
black,4-2/4-2/4-2/2-0
white,2-1/7-5
black,2-0/2-0
white,22-17/17-11
black,4-0/4-0
