player_color,move
black,24-22/6-4/4-2/22-20
white,13-8/24-21
black,6-1/20-18
white,25-21/21-15
black,2-1/8-6
white,8-4/21-15
black,6-1/6-5
white,8-4/4-1
black,25-24/6-4
white,25-19/6-3
black,25-22/13-8
white,25-22/8-4
black,4-3/8-6
white,25-21/25-20
black,25-23/24-18
white,6-4/8-4
black,3-1/18-17
white,6-4/21-15
black,8-7/13-8
white,13-8/4-3
black,25-23/25-22
white,25-21/13-9/9-5/5-1
black,8-5/7-4/5-2/4-1
white,25-20/25-22
black,8-4/13-8
white,15-14/14-9
black,8-4/13-8
white,13-11/20-16
black,18-14/14-8
white,25-19/6-5
black,25-24/22-19
white,25-23/25-20
black,25-19/19-18
white,9-4/22-16
black,13-8/19-13
white,8-4/16-13
black,8-6/6-1
white,
black,8-6/23-22
white,25-20/5-2
black,25-19/6-1
white,16-10/10-8
black,4-1/8-6
white,20-15/15-9
black,18-17/13-8
white,
black,4-1/19-13
white,25-21/20-16/16-12/12-8
black,
white,21-18/9-3
black,
white,13-10/8-6
black,
white,3-2/6-4
black,
white,10-8/23-20
black,25-24/25-20
white,8-4/18-15
black,25-22/24-19
white,13-12/15-14/12-11/20-19
black,25-22/20-15
white,14-11/15-14
black,8-7/15-12
white,14-8/8-4
black,7-6/12-10
white,
black,10-6/19-18
white,25-23/25-23/23-21/23-21
black,18-12/12-8
white,2-1/11-10/10-9/21-20
black,25-23/22-20/20-18/18-16
white,
black,8-6/23-19
white,25-20/25-20/21-16/16-11
black,16-13/19-13
white,11-8/20-18
black,6-4/13-12
white,11-10/10-4
black,4-3/12-6
white,8-3/18-12
black,25-24/25-19
white,
black,19-16/16-10
white,25-21/12-11
black,24-20/20-16/16-12/12-8
white,3-2/11-8
black,6-1/6-1/8-3/6-1
white,8-5/5-4
black,3-2/10-6
white,20-17/17-14/14-11/11-8
black,2-1/3-0
white,20-19/19-14
black,25-20/20-19
white,8-5/5-4
black,19-17/17-12
white,21-18/18-14
black,12-7/7-4
white,14-13/14-11
black,4-1/1-0
white,11-8/8-4
black,1-0/1-0
white,4-2/13-9
black,1-0/1-0
white,4-1/9-4
black,1-0/1-0
white,1-0/2-0
black,1-0/1-0/1-0/1-0
white,4-1/1-0
black,1-0/1-0
white,2-1/1-0
black,1-0
