player_color,move
black,6-2/8-6
white,6-4/24-18
black,13-7/7-4
white,25-22/22-16
black,6-5/8-4
white,8-4/16-11
black,2-1/8-2
white,25-20/13-10
black,25-22/22-16
white,6-5/10-4
black,4-2/16-10
white,13-8/20-14
black,10-6/13-8
white,8-5/11-6
black,4-2/8-4
white,5-4/14-11
black,6-1/6-2
white,13-10/8-2
black,13-9/13-9/9-5/9-5
white,5-4/10-4
black,6-1/6-1/13-8/8-3
white,6-3/13-10/8-5/5-2
black,3-1/5-1
white,10-4/11-5/13-7
black,4-2/6-1
white,7-6/3-0
black,5-1/24-18
white,4-0/2-0/4-0/5-0
black,24-20/20-18
white,6-1/2-0
black,18-14/18-14/14-10/14-10
white,6-5/1-0
black,10-5/10-6
white,6-1/1-0
black,2-0/2-0
white,5-0/6-2
black,6-1/2-0
white,4-0/4-0
black,2-0/2-0/5-1/1-0
white,2-0/4-0
black,1-0/1-0
white,4-1/1-0
black,1-0/1-0
white,4-1/1-0
