player_color,move
white,24-20/8-7
black,8-2/24-20
white,7-6/8-5
black,25-20/8-7
white,25-21/13-11
black,8-6/24-22/20-18/22-20
white,13-8/24-18
black,25-22/20-14
white,25-21/13-9/9-5/5-1
black,6-5/22-21/21-20/14-13
white,25-22/13-10/10-7/7-4
black,25-21/13-8
white,
black,13-8/13-11
white,25-22/18-13
black,11-6/20-14
white,8-4/22-18/18-14/6-2
black,25-20/14-8
white,6-1/6-2
black,13-9/13-8
white,14-11/13-9
black,8-6/13-9
white,22-20/21-18
black,25-22/6-2
white,4-1/8-5/9-6/11-8
black,25-21/22-16
white,18-13/20-18
black,8-4/6-3
white,
black,9-3/9-5
white,25-21/18-14/14-10/10-6
black,
white,13-9/9-5/5-1/5-1
black,25-22/25-22/5-2/21-18
white,13-8/21-16/16-11/11-6
black,18-15/22-21
white,8-4/4-1
black,25-21/22-16
white,6-3/8-2
black,3-1/15-10
white,3-2/6-5/6-5/5-4
black,
white,4-2/1-0
black,25-21/6-4
white,5-4/4-0
black,
white,6-4/4-1
black,25-20/16-13
white,6-4/4-0
black,4-2/13-11/20-18/11-9
white,2-0/2-0/6-3/3-0
black,6-4/8-6/9-7/7-5
white,2-0/1-0
black,5-4/10-4
white,2-1/2-0
black,18-16/6-5
white,1-0/1-0
black,5-4/16-10
white,1-0/1-0
black,8-2/10-4/6-0/6-0
white,1-0/1-0
