player_color,move
white,13-9/9-8
black,13-10/13-11
white,13-11/11-7
black,6-4/11-8
white,6-4/7-6
black,6-5/10-4
white,6-3/8-3
black,4-2/13-11/13-11/11-9
white,6-2/6-2/6-2/8-4
black,5-4/8-4
white,24-18/13-8
black,8-7/6-1
white,
black,8-4/9-8
white,25-22/25-22/6-3/13-10
black,6-4/7-2
white,10-9/9-5
black,24-20/24-18
white,25-20/13-11
black,8-7/7-4
white,11-8/20-15
black,18-13/13-12
white,8-7/22-18
black,8-4/20-14
white,7-5/15-11
black,
white,11-5/18-13
black,25-24/25-19
white,8-4/13-8
black,6-4/11-8
white,8-5/8-2
black,4-3/19-14
white,25-22/22-17
black,
white,17-14/8-3
black,
white,14-9/5-3
black,
white,4-3/9-3
black,
white,4-2/2-0
black,25-19/25-21
white,25-20/20-18
black,19-18/18-17/17-16/2-1
white,2-1/2-1/2-1/2-1
black,25-19/16-13
white,18-15/15-10
black,13-8/14-11
white,10-8/8-5
black,8-4/11-8
white,3-0/3-1
black,19-15/15-10
white,3-0/3-0
black,10-7/7-4/21-18/18-15
white,5-2/3-0
black,15-11/13-11
white,3-1/5-1
black,11-6/11-8
white,3-0/5-0
black,6-1/8-2
white,1-0/2-0
black,8-7/7-6/1-0/1-0
white,1-0/1-0
black,1-0/2-0/6-1/1-0
white,1-0/1-0
black,2-0/4-0
white,1-0/1-0
