player_color,move
white,13-9/24-21
black,8-3/8-2
white,6-4/9-3
black,13-7/13-7/7-1/7-1
white,25-22/6-5
black,25-20/2-1
white,25-22/13-8
black,24-18/24-20
white,13-8/22-20
black,8-6/18-15
white,6-1/6-1/6-1/13-8
black,15-11/6-3
white,25-22/22-16
black,25-21/20-18
white,
black,18-14/14-12
white,
black,11-6/12-6
white,
black,21-15/20-16
white,
black,13-9/15-11/9-5/5-1
white,25-21/25-21/25-21/25-21
black,13-8/13-10
white,8-5/5-4
black,8-7/7-1
white,4-3/21-16
black,10-9/9-3
white,25-21/8-5
black,11-6/16-12
white,21-18/18-14
black,3-2/12-6
white,8-5/14-12
black,2-0/1-0
white,21-15/15-14
black,1-0/1-0
white,3-1/8-6/6-4/14-12
black,1-0/1-0
white,3-1/21-15
black,6-5/6-0
white,21-16/15-10/10-5/16-11
black,6-1/6-2
white,11-9/21-15
black,2-0/5-0
white,5-1/15-14
black,6-2/2-0
white,5-4/9-4
black,6-0/6-2
white,5-2/2-1
black,1-0/2-0
white,4-3/12-11/8-7/7-6
black,6-1/1-0
white,6-4/12-6
black,6-0
