player_color,move
white,8-5/8-6
black,24-21/24-22
white,13-7/13-7/7-1/7-1
black,8-4/22-16
white,8-5/13-8
black,13-8/16-15
white,8-4/4-3
black,25-22/22-21
white,25-20/6-2
black,6-5/13-8
white,25-20/6-4
black,
white,5-4/20-16
black,
white,6-1/6-4
black,
white,13-7/7-4
black,
white,6-1/6-3
black,
white,5-4/16-10
black,
white,13-9/9-4
black,
white,10-6/6-4
black,25-19/25-23
white,25-23/4-3
black,25-20/8-4
white,4-1/4-2
black,
white,4-2/4-1
black,
white,4-1/23-18
black,25-20/19-14/14-9/9-4
white,18-13/13-8/8-3
black,6-5/13-8
white,2-1/24-20
black,25-21/6-5
white,
black,8-4/20-14
white,25-20/25-23
black,25-20/6-4
white,3-2/20-16
black,6-4/8-4
white,16-10/23-18
black,14-11/20-15
white,25-22/2-1
black,8-4/13-8
white,18-14/3-1
black,25-21/4-1
white,25-20/22-16
black,8-4/15-9
white,25-24/14-10
black,25-20/4-3
white,10-6/20-15
black,9-6/6-2
white,24-19/19-18
black,8-4/13-8
white,15-11/18-14/14-10/10-6
black,20-18/20-15
white,11-6/1-0
black,8-3/4-2
white,6-0/3-0
black,3-2/15-9
white,6-3/6-3/3-0/3-0
black,9-4/18-14
white,1-0/2-0
black,14-8/21-19
white,1-0/1-0
black,19-16/21-19
white,1-0/1-0
black,8-2/16-11
white,1-0/1-0
black,11-6/19-15
white,1-0/1-0
