player_color,move
white,8-2/13-8
black,8-4/24-21
white,8-4/4-2
black,25-21/21-15
white,8-4/13-9/9-5/5-1
black,25-21/13-8
white,25-24/13-7
black,15-9/9-4
white,7-1/8-4
black,25-20/8-2
white,4-1/13-8
black,20-17/17-12
white,25-23/25-23/6-4/24-22
black,25-22/13-10/10-7/7-4
white,4-2/22-16
black,6-4/22-17
white,16-10/10-4/24-18/24-18
black,12-9/13-12
white,6-2/6-1
black,9-4/13-8/13-8/17-12
white,18-16/18-14
black,6-1/12-6
white,4-3/6-2
black,6-1/6-1/8-3/12-7
white,6-1/14-8
black,4-1/7-1
white,8-4/4-1
black,6-4/6-1
white,16-11/23-18/18-13/13-8
black,8-4/8-3
white,3-2/11-8
black,8-6/1-0
white,8-4/8-6
black,6-2/3-0/4-0/2-0
white,25-22/2-1
black,25-21/21-20
white,25-22/22-19/19-16/16-13
black,20-19/19-17
white,25-22/13-10/10-7/7-4
black,17-13/13-7
white,22-16/16-10/10-4/22-16
black,7-3/1-0
white,16-10/10-8
black,1-0/1-0
white,8-4/2-0
black,4-2/1-0
white,2-1/4-0
black,4-0/4-0/1-0/4-0
white,2-0/1-0
black,2-1/3-0
white,4-2/4-1
black,1-0/4-0
