player_color,move
black,8-5/8-2
white,13-8/24-21
black,5-1/13-8
white,25-20/6-4
black,6-1/6-4
white,25-22/22-21
black,25-23/8-2
white,6-2/21-15
black,25-22/13-8
white,6-3/13-10/10-7/7-4
black,25-24/6-1
white,3-2/13-8
black,8-7/7-5
white,25-21/13-7
black,8-5/24-22
white,21-16/16-15
black,6-1/5-3
white,6-4/8-4
black,6-1/22-19
white,25-20/8-4
black,25-19/24-20
white,15-10/10-4
black,24-22/22-19
white,8-4/8-4/8-4/20-16
black,2-1/3-1
white,13-11/15-11
black,19-13/20-18
white,25-21/21-17/17-13/13-9
black,19-15/15-10
white,16-10/10-8
black,13-7/7-5
white,11-5/11-9
black,2-1/19-13
white,8-3/9-4/9-4/3-0
black,5-3/3-1/10-8/8-6
white,2-0/2-0
black,13-11/11-6
white,4-0/5-4
black,6-5/13-12/12-11/11-10
white,4-3/3-0
black,5-4/18-14
white,4-1/1-0
black,10-6/14-13
white,4-2/2-0
black,6-5/13-11
white,4-0/4-0/4-0/4-0
black,4-3/11-6
white,4-0/4-0
black,5-3/13-9
white,4-2/4-0
black,3-1/9-4
white,2-0
