player_color,move
white,8-6/13-8
black,6-5/24-18
white,24-22/22-18
black,6-1/8-2
white,25-24/13-8
black,
white,6-1/8-7
black,25-20/25-21
white,8-6/13-10
black,25-22/5-4
white,6-5/7-4
black,
white,6-1/10-4
black,
white,8-3/18-14
black,
white,6-3/6-4
black,
white,6-2/8-4/13-9/9-5
black,
white,6-4/13-8
black,
white,4-2/8-4
black,
white,3-1/4-3
black,
white,4-1/14-10
black,
white,4-3/10-4
black,
white,4-1
black,
white,5-4/24-18
black,
white,5-1/2-1
black,
white,18-13/13-7
black,
white,7-3/2-0
black,
white,3-1/4-0
black,
white,4-0/4-3
black,
white,3-0/1-0
black,25-23/25-19
white,3-2/2-1/3-2/2-1
black,25-20/25-19
white,3-2/2-0
black,6-2/13-8
white,1-0/1-0
black,6-3/13-10/10-7/7-4
white,1-0/1-0
black,6-2/2-1
white,1-0/1-0/1-0/1-0
black,20-17/13-11
white,1-0
