player_color,move
black,13-8/24-18
white,6-5/24-18
black,6-3/13-10/13-10/10-7
white,25-24/24-18
black,25-21/3-1
white,25-21/6-4
black,
white,8-4/13-8
black,25-24/10-6
white,5-4/18-15
black,8-5/8-2
white,13-7/7-6
black,25-20/20-18
white,8-5/6-2
black,5-3/3-1/8-6/8-6
white,6-4/6-2
black,13-9/9-4
white,25-22/8-4
black,2-1/13-8
white,13-8/13-8/22-17/17-12
black,25-24/4-1
white,5-2/6-2
black,18-12/12-8
white,25-21/8-7
black,24-18/24-20
white,25-23/21-15
black,6-1/20-14
white,8-4/15-9
black,8-7/14-10
white,25-23/9-8
black,18-15/15-10
white,8-4/12-11
black,10-6/6-4
white,11-10/10-8
black,6-5/7-3
white,8-2/8-2/23-17/17-11
black,4-1/10-5
white,11-9/4-1
black,25-22/22-18
white,9-8/8-4
black,18-15/15-9
white,4-1/23-22
black,25-22/9-8
white,22-16/16-11
black,22-20/6-5
white,11-9/9-5
black,25-19/19-13/8-2/13-7
white,1-0/1-0
black,6-1/7-5
white,4-0/5-0
black,1-0/1-0
white,2-1/1-0
black,2-1/6-1
white,4-2/4-0
black,5-0/6-2
white,2-0/2-0
black,5-0/6-5
white,4-0/4-2
black,1-0/2-0
white,2-0/4-2/2-0/2-0
black,5-2/2-0
white,2-0/2-0
black,5-0/1-0
white,2-0
