player_color,move
white,8-2/24-23
black,8-7/13-10
white,8-3/8-3/23-18/18-13
black,25-24/10-6
white,24-18/18-13
black,8-2/13-10
white,13-7/7-6
black,8-3/3-2
white,13-8/8-3/13-8/8-3
black,10-9/9-8/8-7/7-6
white,6-2/6-2/6-2/6-2
black,13-7/6-2
white,13-7/13-8
black,7-6/13-8
white,6-4/8-2
black,6-5/5-4/8-7/7-6
white,6-2/3-2
black,4-3/13-9
white,7-3/13-8
black,6-4/3-1/9-7/7-5
white,13-8/8-4
black,4-1/5-1
white,3-2/8-6
black,6-5/5-3
white,3-2/3-0
black,6-3/24-18
white,4-3/2-0
black,24-19/19-14/14-9/9-4
white,
black,4-3/18-12
white,
black,6-4/24-21
white,25-21/25-20
black,25-21/2-1
white,2-1/21-16
black,6-3/21-17
white,20-16/16-10
black,12-6/21-15/15-9/9-3
white,
black,3-1/6-3
white,
black,6-1/6-1/17-12/12-7
white,
black,7-2/2-1
white,
black,2-0/1-0
white,
black,3-0/1-0
white,
black,1-0/1-0/1-0/2-1
white,25-23/25-21
black,3-1/1-0
white,21-19/19-13
black,1-0/3-0/3-0/3-0
white,23-20/3-1
black,1-0/1-0
white,13-8/8-2
black,1-0
