player_color,move
black,8-2/8-2/13-7/24-18
white,6-2/6-2/8-4/8-4
black,7-2/13-8/13-8/18-13
white,6-2/6-4
black,13-8/24-22
white,6-4/13-8
black,6-5/8-6
white,13-11/24-18
black,6-1/8-5
white,25-22/22-16
black,5-1/8-6
white,11-9/9-4
black,22-16/13-7/16-10/7-1
white,
black,8-5/10-5
white,25-22/16-11
black,2-1/13-8
white,8-6/11-10
black,2-1/8-5
white,6-2/22-17
black,2-0/6-1/6-1/6-1
white,8-4/17-14
black,6-5/5-3
white,10-9/13-11
black,1-0/5-3/1-0/3-1
white,11-10/10-4
black,3-2/6-1
white,9-4/13-10
black,2-1/5-1
white,13-9/9-4
black,1-0/1-0
white,10-9/14-11
black,1-0/1-0/1-0/1-0
white,9-5/11-5
black,1-0/5-0
white,4-2/4-0
black,1-0/5-1
white,4-0/4-0/2-0/5-0
black,1-0/1-0/1-0
