player_color,move
white,8-2/13-8
black,13-9/8-3
white,6-5/8-6
black,6-4/6-4/13-11/6-4
white,13-9/9-8
black,3-2/6-4
white,13-9/9-8
black,6-5/5-4/4-3/8-7
white,6-5/13-11
black,7-4/9-4
white,8-5/8-4
black,8-4/13-11
white,11-8/13-11
black,11-7/13-8
white,8-7/8-4
black,24-23/24-18
white,25-20/25-23
black,25-24/8-4
white,8-6/11-5
black,13-9/18-12
white,20-15/15-11
black,7-4/24-18
white,4-2/11-6
black,25-22/3-2
white,25-23/5-1
black,25-24/18-15
white,25-23/4-1
black,
white,23-17/17-15
black,25-22/9-4
white,6-5/6-4
black,4-2/11-10
white,25-22/25-19
black,10-4/22-16/16-10/10-4
white,5-3/4-3
black,
white,19-16/16-13/13-10/10-7
black,
white,2-1/3-2/2-1/7-6
black,
white,22-17/17-16
black,25-21/25-21/25-21/21-17
white,16-13/3-2
black,17-16/16-14
white,5-1/13-7
black,14-11/11-10
white,24-22/5-2
black,10-6/21-16
white,7-1/22-19
black,25-21/16-14
white,19-15/15-10
black,14-11/21-15
white,25-24/6-2
black,15-13/13-12
white,24-19/19-13
black,25-20/21-20
white,25-22/2-1
black,20-18/4-1
white,25-20/22-17/20-15/17-12
black,20-16/16-15
white,12-11/11-10/15-14/14-13
black,
white,10-6/13-11
black,
white,11-10/10-7
black,
white,13-11/11-7
black,
white,7-5/7-5/5-3/5-3
black,
white,3-0/3-1
black,
white,6-4/4-0
black,25-22/25-20
white,6-5/6-2
black,
white,5-3/3-0
black,
white,2-0/6-3/2-0/3-0
black,25-21/25-22
white,6-4/4-0
black,
white,2-0/1-0
black,
white,1-0/1-0
black,25-22/25-19
white,1-0/1-0/1-0/1-0
