player_color,move
white,24-23/13-11
black,13-8/24-18
white,11-7/13-7
black,25-24/13-8
white,7-6/8-2
black,6-5/24-18
white,25-20/2-1
black,
white,13-9/9-5/5-1/20-16
black,25-21/25-22
white,13-11/16-15
black,13-10/10-4
white,25-21/8-5
black,25-21/8-2
white,25-20/21-16/20-15/16-11
black,13-9/22-17
white,25-22/11-10
black,9-4/18-16
white,6-1/13-9
black,25-21/17-11
white,9-6/11-10
black,21-18/18-13
white,15-13/13-10
black,6-4/11-5
white,22-16/16-10/24-18
black,13-7/13-8
white,25-24/6-1
black,5-4/8-2
white,24-18/6-2
black,25-22/6-4
white,6-2/10-6/18-14/14-10
black,6-2/6-3
white,10-8/8-2
black,8-5/5-4
white,6-1/10-5/10-5/10-5
black,22-17/17-14
white,2-0/5-2
black,8-4/14-11
white,1-0/2-0
black,3-2/21-16
white,1-0/2-0
black,16-11/21-18
white,5-2/2-0
black,8-4/11-9
white,5-0/5-0
black,9-4/11-9
white,2-1/6-3
black,8-2/18-16
white,6-2/2-0
black,9-4/16-13
white,3-0/6-1
black,13-7/7-1/1-0/2-0
white,1-0/1-0/1-0/1-0
black,4-2/4-1
white,1-0
