player_color,move
black,8-5/13-8
white,24-21/6-4
black,8-4/5-3
white,25-20/6-4
black,4-1/8-2
white,25-22/8-4
black,25-23/8-4
white,6-4/22-21
black,25-20/20-16
white,8-4/21-18
black,13-8/8-4
white,6-4/20-14
black,2-1/23-19
white,
black,6-3/3-2
white,25-21/14-8
black,
white,18-14/14-8
black,25-23/23-19
white,13-11/21-16
black,16-11/24-23
white,13-9/11-5
black,11-9/9-5
white,25-23/8-3
black,25-22/5-1
white,25-23/5-2
black,25-22/24-22
white,13-9/8-5
black,19-17/13-10
white,25-22/22-16
black,13-7/7-6
white,13-10/10-4
black,17-14/19-14
white,13-10/10-4
black,6-1/14-13
white,16-13/13-9
black,10-8/8-6/14-12/12-10
white,9-7/9-7/7-5/7-5
black,10-6/13-7
white,5-2/23-17
black,7-5/13-11/11-9/9-7
white,9-5/23-17
black,22-19/22-16
white,2-1/5-4/5-4/5-4
black,7-6/16-15/15-14/14-13
white,17-12/12-10
black,
white,10-4/17-15
black,25-20/19-14/14-9/9-4
white,15-13/13-8
black,20-14/14-12
white,8-3/1-0
black,25-20/12-8
white,4-1/2-0
black,8-7/7-6/20-19/19-18
white,4-3/3-1
black,18-12/12-10
white,1-0/1-0/3-2/2-1
black,10-5/4-0
white,4-3/3-0
black,6-1/6-1/6-1/6-1
white,1-0/4-0
black,5-0/1-0
white,4-0/4-1
black,5-1/6-1
white,4-0/4-0/4-0/1-0
black,6-5/5-1
white,4-3/3-0
black,1-0/6-1
white,4-1/1-0
black,1-0/6-4/1-0/1-0
white,4-3/3-2/2-1/1-0
