player_color,move
white,8-6/13-8
black,6-3/24-22
white,13-7/13-7/7-1/7-1
black,25-20/6-2
white,13-11/11-7
black,13-10/10-7/7-4/13-10
white,6-1/8-4
black,13-8/13-8/20-15/15-10
white,6-1/7-4
black,22-20/20-16
white,6-2/6-2/6-2/8-4
black,3-2/10-4
white,13-7/7-5
black,10-5/5-4
white,6-5/8-6
black,6-5/13-8
white,5-1/24-18
black,5-4/6-2
white,5-1/6-2/18-14/14-10
black,6-2/2-1
white,25-22/4-2
black,8-7/7-6/6-5/5-4
white,4-3/10-9/9-8/3-2
black,25-20/20-18
white,4-3/8-2
black,8-5/5-4
white,22-18/18-13
black,18-15/15-9
white,3-2/13-10
black,8-6/6-5
white,10-8/8-6/6-4/4-2
black,2-1/5-2
white,2-0/2-0
black,9-3/4-2
white,2-0/2-0
black,3-1/8-3
white,1-0/1-0/2-0/1-0
black,3-2/8-4
white,2-1/2-0
black,8-4/1-0
white,2-0/2-0
black,1-0/2-0
white,1-0/1-0
black,1-0/2-0
white,1-0/1-0
