player_color,move
white,8-3/8-2
black,6-3/24-23
white,
black,6-4/23-17
white,25-23/25-22
black,25-24/24-23/23-22/22-21
white,25-22/23-21
black,25-24/8-6
white,22-18/24-18
black,6-4/21-18
white,25-24/22-18
black,8-6/17-13
white,13-8/8-5
black,13-8/24-21
white,5-4/4-3/3-2/2-1
black,25-21/25-20
white,13-10/24-21/21-18/18-15
black,25-23/8-6/23-21/8-6
white,10-7/7-6
black,25-23/23-20
white,15-13/13-11/11-9/9-7
black,6-5/5-4/4-3/21-20
white,6-1/18-14
black,13-9/13-8
white,13-8/8-6
black,9-3/20-16
white,6-1/18-14
black,13-9/9-6
white,18-16/13-9
black,25-21/3-1
white,25-21/13-8
black,8-4/4-3
white,25-23/6-1
black,21-17/21-17/17-13/17-13
white,25-23/6-1
black,20-14/6-4
white,6-5/7-1
black,25-21/14-8
white,9-6/14-8
black,21-20/8-4
white,25-20/20-15/23-18/15-10
black,3-1/4-1
white,16-11/11-5
black,25-23/4-3
white,8-6/18-17
black,13-8/13-8/23-18/18-13
white,25-21/14-11
black,8-4/3-2
white,
black,13-7/13-7/7-1/8-2
white,25-20/25-22
black,25-21/6-5
white,25-21/21-16
black,
white,10-7/11-10
black,25-22/13-11
white,7-1/22-20
black,25-23/11-8
white,20-17/17-12
black,25-20/20-15/15-10/22-17
white,
black,7-5/10-6
white,
black,5-3/23-20
white,25-21/25-20
black,3-2/21-15
white,21-17/17-16
black,15-11/11-7/7-3/17-13
white,
black,3-2/13-7
white,25-21/21-17/20-16/17-13
black,6-1/20-15/15-10/7-2
white,13-10/10-7/16-13/7-4
black,10-6/2-0
white,16-14/13-10
black,2-0/2-0
white,4-1/16-10
black,6-4/1-0/4-2/6-4
white,10-6/14-8
black,2-0/2-0
white,6-1/8-2
black,2-0/4-3
white,6-2/10-4
black,1-0/3-0
white,4-2/6-1
black,6-4/4-0
white,6-1/6-1/1-0/1-0
black,6-5/5-1
white,2-1/2-0
black,1-0/6-2/2-0/1-0
white,1-0/1-0/1-0/2-0
black,1-0/1-0
