player_color,move
white,8-5/13-8
black,13-8/24-21
white,5-1/8-5
black,25-23/6-5
white,13-9/13-9/9-5/9-5
black,13-8/6-2
white,8-6/24-18
black,5-1/6-2/21-17/17-13
white,25-22/25-24
black,25-21/13-8
white,13-11/11-6
black,8-5/5-4
white,6-4/4-1
black,
white,6-1/13-11
black,25-23/23-17
white,22-16/5-2
black,25-21/13-8
white,18-13/24-18
black,13-12/6-4
white,25-22/11-10
black,6-5/17-11
white,18-15/15-12/12-9/9-6
black,25-21/21-16
white,16-12/12-8/8-4/10-6
black,25-21/5-4
white,
black,12-10/10-4
white,25-22/6-1
black,11-10/10-8
white,5-1/22-19
black,16-11/21-20
white,25-24/22-19
black,4-3/4-1
white,25-22/19-16/16-13/13-10
black,25-20/11-10
white,10-6/19-13
black,8-4/8-4/8-4/8-4
white,13-8/22-19
black,10-4/20-18
white,8-6/19-14
black,20-15/18-13/15-10/10-5
white,14-12/2-1
black,25-21/21-20
white,12-9/9-5
black,
white,6-4/6-2
black,25-22/22-16
white,4-1/2-0
black,8-4/5-4
white,5-3/3-0
black,16-10/10-8
white,6-3/3-0
black,8-6/8-7
white,6-4/4-0
black,6-4/7-4
white,6-2/2-0
black,8-4/1-0
white,6-3/3-1
black,2-0/2-1
white,6-0/1-0
black,1-0/4-0
white,1-0/6-1
black,4-1/1-0
white,1-0/1-0/1-0/1-0
black,4-1/1-0
white,1-0/1-0/1-0
