player_color,move
white,24-20/13-10
black,8-6/13-8
white,10-4/24-23
black,6-4/8-4
white,23-22/22-16
black,4-1/24-23
white,13-10/13-9
black,8-3/6-1/23-18/18-13
white,9-6/10-7/7-4/16-13
black,13-11/24-22/22-20/3-1
white,4-3/8-6
black,13-10/8-7
white,8-2/2-1
black,7-3/13-11
white,20-15/15-13
black,25-21/11-6
white,25-23/3-2
black,3-1/21-16
white,6-3/13-10/10-7/7-4
black,13-11/11-5
white,6-3/6-4
black,6-5/11-6
white,3-1/3-1/6-4/8-6
black,5-1/13-11
white,13-7/7-1/13-7/7-1
black,11-6/16-15
white,13-9/9-8
black,5-4/20-15
white,2-1/23-20
black,15-9/15-11
white,8-7/7-4
black,9-5/11-7/7-3/1-0
white,25-22/22-16
black,25-23/23-22
white,6-4/16-13
black,4-1/6-2
white,13-7/7-4
black,4-1/22-20
white,4-2/1-0
black,6-2/6-3
white,2-1/4-0
black,20-15/6-3
white,6-2/6-1
black,15-9/9-3/1-0/1-0
white,1-0/2-0
black,3-0/6-4
white,4-1/1-0
black,1-0/5-0
white,6-5/5-1
black,1-0/4-0
white,1-0/4-0
black,1-0/3-0
white,4-1/4-0
black,2-0/3-0
white,1-0/1-0
black,2-0/1-0
white,1-0/1-0
black,6-0
