player_color,move
white,8-3/13-8/13-8/13-8
black,24-18/13-9
white,3-2/8-2
black,13-7/13-7/13-7/24-18
white,6-2/8-5
black,7-4/9-8
white,8-2/24-23
black,8-4/13-8
white,5-1/8-5
black,18-14/14-8
white,5-1/13-8
black,6-2/7-4
white,25-20/20-14
black,6-5/18-12
white,25-23/14-8
black,25-21/21-15
white,6-1/8-6
black,6-2/6-4
white,25-20/6-4
black,
white,20-15/6-3
black,
white,2-1/8-2
black,25-21/8-2
white,25-20/20-16
black,6-4/7-2
white,3-1/16-10
black,25-21/12-11
white,10-8/8-2
black,11-8/21-18/18-15/15-12
white,15-11/11-6
black,8-4/21-15
white,8-5/5-1
black,8-4/15-10
white,6-1/6-2
black,10-4/12-11
white,6-5/5-2
black,8-3/11-8
white,24-19/2-1
black,4-2/4-1
white,19-15/15-10
black,8-3/8-3/8-3/3-0
white,10-8/8-5
black,1-0/2-0
white,2-1/5-1
black,2-0/3-0/3-0/3-0
white,2-0/2-0
black,2-1/1-0
white,2-0/2-0
black,2-1/1-0
white,1-0/2-0
black,4-2/2-0
white,1-0/1-0
black,4-1/1-0/4-1/1-0
white,1-0/1-0
black,4-3/3-0
white,1-0/1-0
black,4-0/4-0
